strategy,feasible_fixed,fixed_expected_profit,feasible_bayes,bayes_expected_profit,bayes_profit_sd,bayes_profit_q05
0011000101100010,1,-13.259449,1,-47.15828,,
0011000101100011,0,-inf,0,-inf,,
0011001101100000,1,-21.77743,1,-59.148432,,
0011001101100001,0,-inf,0,-inf,,
0011001101100010,1,-9.956061,1,-41.891361,,
0011001101100011,0,-inf,0,-inf,,
0011000001000100,1,-90.388461,1,-162.963141,,
0011000001000101,0,-inf,0,-inf,,
0011000001000110,1,-59.302908,1,-118.481167,,
0011000001000111,0,-inf,0,-inf,,
0011001001000100,1,-61.112968,1,-118.664865,,
0011001001000101,0,-inf,0,-inf,,
0011001001000110,1,-37.13597,1,-84.500804,,
0011001001000111,0,-inf,0,-inf,,
0011000101000100,1,-64.04002,1,-122.687637,,
0011000101000101,0,-inf,0,-inf,,
0011000101000110,1,-40.063022,1,-88.449842,,
0011000101000111,0,-inf,0,-inf,,
0011001101000100,1,-37.023036,1,-82.691562,,
0011001101000101,0,-inf,0,-inf,,
0011001101000110,1,-19.443737,1,-57.525622,,
0011001101000111,0,-inf,0,-inf,,
0011000001100100,0,-inf,0,-inf,,
0011000001100101,0,-inf,0,-inf,,
0011000001100110,0,-inf,0,-inf,,
0011000001100111,0,-inf,0,-inf,,
0011001001100100,0,-inf,0,-inf,,
0011001001100101,0,-inf,0,-inf,,
0011001001100110,0,-inf,0,-inf,,
0011001001100111,0,-inf,0,-inf,,
0011000101100100,0,-inf,0,-inf,,
0011000101100101,0,-inf,0,-inf,,
0011000101100110,0,-inf,0,-inf,,
0011000101100111,0,-inf,0,-inf,,
0011001101100100,1,-18.46568,1,-54.453512,,
0011001101100101,0,-inf,0,-inf,,
0011001101100110,1,-6.644311,1,-37.19644,,
0011001101100111,0,-inf,0,-inf,,
0010100001000000,1,-92.300443,1,-166.183732,,
0010100001000001,0,-inf,0,-inf,,
0010100001000010,1,-61.214889,1,-121.701758,,
0010100001000011,0,-inf,0,-inf,,
0010101001000000,1,-62.833751,1,-121.491502,,
0010101001000001,0,-inf,0,-inf,,
0010101001000010,1,-38.856753,1,-87.327442,,
0010101001000011,0,-inf,0,-inf,,
0010100101000000,1,-65.760803,1,-125.507569,,
0010100101000001,0,-inf,0,-inf,,
0010100101000010,1,-41.783805,1,-91.269774,,
0010100101000011,0,-inf,0,-inf,,
0010101101000000,1,-38.571741,1,-85.166061,,
0010101101000001,0,-inf,0,-inf,,
0010101101000010,1,-20.992442,1,-60.000121,,
0010101101000011,0,-inf,0,-inf,,
0010100001100000,1,-26.474652,1,-67.643652,,
0010100001100001,0,-inf,0,-inf,,
0010100001100010,1,-14.653283,1,-50.386581,,
0010100001100011,0,-inf,0,-inf,,
0010101001100000,1,-23.5476,1,-62.845183,,
0010101001100001,0,-inf,0,-inf,,
0010101001100010,1,-11.726231,1,-45.588112,,
0010101001100011,0,-inf,0,-inf,,
0010100101100000,1,-26.474652,1,-66.587193,,
0010100101100001,0,-inf,0,-inf,,
0010100101100010,1,-14.653283,1,-49.330121,,
0010100101100011,0,-inf,0,-inf,,
0010101101100000,1,-23.171265,1,-61.320273,,
0010101101100001,0,-inf,0,-inf,,
0010101101100010,1,-11.349896,1,-44.063202,,
0010101101100011,0,-inf,0,-inf,,
0010100001000100,1,-92.300443,1,-166.183732,,
0010100001000101,0,-inf,0,-inf,,
0010100001000110,1,-61.214889,1,-121.701758,,
0010100001000111,0,-inf,0,-inf,,
0010101001000100,1,-62.833751,1,-121.491502,,
0010101001000101,0,-inf,0,-inf,,
0010101001000110,1,-38.856753,1,-87.327442,,
0010101001000111,0,-inf,0,-inf,,
0010100101000100,1,-65.760803,1,-125.507569,,
0010100101000101,0,-inf,0,-inf,,
0010100101000110,1,-41.783805,1,-91.269774,,
0010100101000111,0,-inf,0,-inf,,
0010101101000100,1,-38.571741,1,-85.166061,,
0010101101000101,0,-inf,0,-inf,,
0010101101000110,1,-20.992442,1,-60.000121,,
0010101101000111,0,-inf,0,-inf,,
0010100001100100,0,-inf,0,-inf,,
0010100001100101,0,-inf,0,-inf,,
0010100001100110,0,-inf,0,-inf,,
0010100001100111,0,-inf,0,-inf,,
0010101001100100,0,-inf,0,-inf,,
0010101001100101,0,-inf,0,-inf,,
0010101001100110,0,-inf,0,-inf,,
0010101001100111,0,-inf,0,-inf,,
0010100101100100,0,-inf,0,-inf,,
0010100101100101,0,-inf,0,-inf,,
0010100101100110,0,-inf,0,-inf,,
0010100101100111,0,-inf,0,-inf,,
0010101101100100,1,-19.859514,1,-56.625353,,
0010101101100101,0,-inf,0,-inf,,
0010101101100110,1,-8.038145,1,-39.368281,,
0010101101100111,0,-inf,0,-inf,,
0011100001000000,1,-85.41731,1,-154.47228,,
0011100001000001,0,-inf,0,-inf,,
0011100001000010,1,-54.331756,1,-109.990306,,
0011100001000011,0,-inf,0,-inf,,
0011101001000000,1,-56.638932,1,-111.212361,,
0011101001000001,0,-inf,0,-inf,,
0011101001000010,1,-32.661933,1,-77.048301,,
0011101001000011,0,-inf,0,-inf,,
0011100101000000,1,-59.565984,1,-115.222058,,
0011100101000001,0,-inf,0,-inf,,
0011100101000010,1,-35.588986,1,-80.984263,,
0011100101000011,0,-inf,0,-inf,,
0011101101000000,1,-32.996403,1,-76.139259,,
0011101101000001,0,-inf,0,-inf,,
0011101101000010,1,-15.417105,1,-50.973319,,
0011101101000011,0,-inf,0,-inf,,
0011100001100000,1,-21.456848,1,-59.71313,,
0011100001100001,0,-inf,0,-inf,,
0011100001100010,1,-9.63548,1,-42.456059,,
0011100001100011,0,-inf,0,-inf,,
0011101001100000,1,-18.529796,1,-54.914661,,
0011101001100001,0,-inf,0,-inf,,
0011101001100010,1,-6.708427,1,-37.65759,,
0011101001100011,0,-inf,0,-inf,,
0011100101100000,1,-21.456848,1,-58.65667,,
0011100101100001,0,-inf,0,-inf,,
0011100101100010,1,-9.63548,1,-41.399599,,
0011100101100011,0,-inf,0,-inf,,
0011101101100000,1,-18.153461,1,-53.389751,,
0011101101100001,0,-inf,0,-inf,,
0011101101100010,1,-6.332092,1,-36.13268,,
0011101101100011,0,-inf,0,-inf,,
0011100001000100,1,-85.41731,1,-154.47228,,
0011100001000101,0,-inf,0,-inf,,
0011100001000110,1,-54.331756,1,-109.990306,,
0011100001000111,0,-inf,0,-inf,,
0011101001000100,1,-56.638932,1,-111.212361,,
0011101001000101,0,-inf,0,-inf,,
0011101001000110,1,-32.661933,1,-77.048301,,
0011101001000111,0,-inf,0,-inf,,
0011100101000100,1,-59.565984,1,-115.222058,,
0011100101000101,0,-inf,0,-inf,,
0011100101000110,1,-35.588986,1,-80.984263,,
0011100101000111,0,-inf,0,-inf,,
0011101101000100,1,-32.996403,1,-76.139259,,
0011101101000101,0,-inf,0,-inf,,
0011101101000110,1,-15.417105,1,-50.973319,,
0011101101000111,0,-inf,0,-inf,,
0011100001100100,0,-inf,0,-inf,,
0011100001100101,0,-inf,0,-inf,,
0011100001100110,0,-inf,0,-inf,,
0011100001100111,0,-inf,0,-inf,,
0011101001100100,0,-inf,0,-inf,,
0011101001100101,0,-inf,0,-inf,,
0011101001100110,0,-inf,0,-inf,,
0011101001100111,0,-inf,0,-inf,,
0011100101100100,0,-inf,0,-inf,,
0011100101100101,0,-inf,0,-inf,,
0011100101100110,0,-inf,0,-inf,,
0011100101100111,0,-inf,0,-inf,,
0011101101100100,1,-14.84171,1,-48.69483,,
0011101101100101,0,-inf,0,-inf,,
0011101101100110,1,-3.020342,1,-31.437759,,
0011101101100111,0,-inf,0,-inf,,
0010010001000000,1,-96.761732,1,-172.317455,,
0010010001000001,0,-inf,0,-inf,,
0010010001000010,1,-65.676179,1,-127.835481,,
0010010001000011,0,-inf,0,-inf,,
0010011001000000,1,-66.848912,1,-126.872289,,
0010011001000001,0,-inf,0,-inf,,
0010011001000010,1,-42.871914,1,-92.708229,,
0010011001000011,0,-inf,0,-inf,,
0010010101000000,1,-69.775964,1,-130.903674,,
0010010101000001,0,-inf,0,-inf,,
0010010101000010,1,-45.798966,1,-96.66588,,
0010010101000011,0,-inf,0,-inf,,
0010011101000000,1,-42.185385,1,-89.899478,,
0010011101000001,0,-inf,0,-inf,,
0010011101000010,1,-24.606087,1,-64.733538,,
0010011101000011,0,-inf,0,-inf,,
0010010001100000,1,-29.726932,1,-71.803341,,
0010010001100001,0,-inf,0,-inf,,
0010010001100010,1,-17.905564,1,-54.54627,,
0010010001100011,0,-inf,0,-inf,,
0010011001100000,1,-26.79988,1,-67.004872,,
0010011001100001,0,-inf,0,-inf,,
0010011001100010,1,-14.978511,1,-49.7478,,
0010011001100011,0,-inf,0,-inf,,
0010010101100000,1,-29.726932,1,-70.746881,,
0010010101100001,0,-inf,0,-inf,,
0010010101100010,1,-17.905564,1,-53.48981,,
0010010101100011,0,-inf,0,-inf,,
0010011101100000,1,-26.423545,1,-65.479962,,
0010011101100001,0,-inf,0,-inf,,
0010011101100010,1,-14.602176,1,-48.22289,,
0010011101100011,0,-inf,0,-inf,,
0010010001000100,1,-96.761732,1,-172.317455,,
0010010001000101,0,-inf,0,-inf,,
0010010001000110,1,-65.676179,1,-127.835481,,
0010010001000111,0,-inf,0,-inf,,
0010011001000100,1,-66.848912,1,-126.872289,,
0010011001000101,0,-inf,0,-inf,,
0010011001000110,1,-42.871914,1,-92.708229,,
0010011001000111,0,-inf,0,-inf,,
0010010101000100,1,-69.775964,1,-130.903674,,
0010010101000101,0,-inf,0,-inf,,
0010010101000110,1,-45.798966,1,-96.66588,,
0010010101000111,0,-inf,0,-inf,,
0010011101000100,1,-42.185385,1,-89.899478,,
0010011101000101,0,-inf,0,-inf,,
0010011101000110,1,-24.606087,1,-64.733538,,
0010011101000111,0,-inf,0,-inf,,
0010010001100100,0,-inf,0,-inf,,
0010010001100101,0,-inf,0,-inf,,
0010010001100110,0,-inf,0,-inf,,
0010010001100111,0,-inf,0,-inf,,
0010011001100100,0,-inf,0,-inf,,
0010011001100101,0,-inf,0,-inf,,
0010011001100110,0,-inf,0,-inf,,
0010011001100111,0,-inf,0,-inf,,
0010010101100100,0,-inf,0,-inf,,
0010010101100101,0,-inf,0,-inf,,
0010010101100110,0,-inf,0,-inf,,
0010010101100111,0,-inf,0,-inf,,
0010011101100100,1,-23.111794,1,-60.785041,,
0010011101100101,0,-inf,0,-inf,,
0010011101100110,1,-11.290426,1,-43.52797,,
0010011101100111,0,-inf,0,-inf,,
0011010001000000,1,-89.432471,1,-159.854439,,
0011010001000001,0,-inf,0,-inf,,
0011010001000010,1,-58.346917,1,-115.372465,,
0011010001000011,0,-inf,0,-inf,,
0011011001000000,1,-60.252576,1,-115.934039,,
0011011001000001,0,-inf,0,-inf,,
0011011001000010,1,-36.275578,1,-81.769979,,
0011011001000011,0,-inf,0,-inf,,
0011010101000000,1,-63.179629,1,-119.957319,,
0011010101000001,0,-inf,0,-inf,,
0011010101000010,1,-39.20263,1,-85.719524,,
0011010101000011,0,-inf,0,-inf,,
0011011101000000,1,-36.248683,1,-80.293167,,
0011011101000001,0,-inf,0,-inf,,
0011011101000010,1,-18.669385,1,-55.127227,,
0011011101000011,0,-inf,0,-inf,,
0011010001100000,1,-24.3839,1,-63.363767,,
0011010001100001,0,-inf,0,-inf,,
0011010001100010,1,-12.562532,1,-46.106696,,
0011010001100011,0,-inf,0,-inf,,
0011011001100000,1,-21.456848,1,-58.565298,,
0011011001100001,0,-inf,0,-inf,,
0011011001100010,1,-9.63548,1,-41.308227,,
0011011001100011,0,-inf,0,-inf,,
0011010101100000,1,-24.3839,1,-62.307308,,
0011010101100001,0,-inf,0,-inf,,
0011010101100010,1,-12.562532,1,-45.050236,,
0011010101100011,0,-inf,0,-inf,,
0011011101100000,1,-21.080513,1,-57.040388,,
0011011101100001,0,-inf,0,-inf,,
0011011101100010,1,-9.259144,1,-39.783317,,
0011011101100011,0,-inf,0,-inf,,
0011010001000100,1,-89.432471,1,-159.854439,,
0011010001000101,0,-inf,0,-inf,,
0011010001000110,1,-58.346917,1,-115.372465,,
0011010001000111,0,-inf,0,-inf,,
0011011001000100,1,-60.252576,1,-115.934039,,
0011011001000101,0,-inf,0,-inf,,
0011011001000110,1,-36.275578,1,-81.769979,,
0011011001000111,0,-inf,0,-inf,,
0011010101000100,1,-63.179629,1,-119.957319,,
0011010101000101,0,-inf,0,-inf,,
0011010101000110,1,-39.20263,1,-85.719524,,
0011010101000111,0,-inf,0,-inf,,
0011011101000100,1,-36.248683,1,-80.293167,,
0011011101000101,0,-inf,0,-inf,,
0011011101000110,1,-18.669385,1,-55.127227,,
0011011101000111,0,-inf,0,-inf,,
0011010001100100,0,-inf,0,-inf,,
0011010001100101,0,-inf,0,-inf,,
0011010001100110,0,-inf,0,-inf,,
0011010001100111,0,-inf,0,-inf,,
0011011001100100,0,-inf,0,-inf,,
0011011001100101,0,-inf,0,-inf,,
0011011001100110,0,-inf,0,-inf,,
0011011001100111,0,-inf,0,-inf,,
0011010101100100,0,-inf,0,-inf,,
0011010101100101,0,-inf,0,-inf,,
0011010101100110,0,-inf,0,-inf,,
0011010101100111,0,-inf,0,-inf,,
0011011101100100,1,-17.768762,1,-52.345468,,
0011011101100101,0,-inf,0,-inf,,
0011011101100110,1,-5.947394,1,-35.088396,,
0011011101100111,0,-inf,0,-inf,,
0010110001000000,1,-91.153254,1,-162.702672,,
0010110001000001,0,-inf,0,-inf,,
0010110001000010,1,-60.0677,1,-118.220698,,
0010110001000011,0,-inf,0,-inf,,
0010111001000000,1,-61.801281,1,-118.433847,,
0010111001000001,0,-inf,0,-inf,,
0010111001000010,1,-37.824283,1,-84.269786,,
0010111001000011,0,-inf,0,-inf,,
0010110101000000,1,-64.728334,1,-122.450228,,
0010110101000001,0,-inf,0,-inf,,
0010110101000010,1,-40.751335,1,-88.212433,,
0010110101000011,0,-inf,0,-inf,,
0010111101000000,1,-37.642518,1,-82.480647,,
0010111101000001,0,-inf,0,-inf,,
0010111101000010,1,-20.063219,1,-57.314707,,
0010111101000011,0,-inf,0,-inf,,
0010110001100000,1,-25.638351,1,-65.283423,,
0010110001100001,0,-inf,0,-inf,,
0010110001100010,1,-13.816983,1,-48.026351,,
0010110001100011,0,-inf,0,-inf,,
0010111001100000,1,-22.711299,1,-60.484953,,
0010111001100001,0,-inf,0,-inf,,
0010111001100010,1,-10.889931,1,-43.227882,,
0010111001100011,0,-inf,0,-inf,,
0010110101100000,1,-25.638351,1,-64.226963,,
0010110101100001,0,-inf,0,-inf,,
0010110101100010,1,-13.816983,1,-46.969891,,
0010110101100011,0,-inf,0,-inf,,
0010111101100000,1,-22.334964,1,-58.960043,,
0010111101100001,0,-inf,0,-inf,,
0010111101100010,1,-10.513595,1,-41.702972,,
0010111101100011,0,-inf,0,-inf,,
0010110001000100,1,-91.153254,1,-162.702672,,
0010110001000101,0,-inf,0,-inf,,
0010110001000110,1,-60.0677,1,-118.220698,,
0010110001000111,0,-inf,0,-inf,,
0010111001000100,1,-61.801281,1,-118.433847,,
0010111001000101,0,-inf,0,-inf,,
0010111001000110,1,-37.824283,1,-84.269786,,
0010111001000111,0,-inf,0,-inf,,
0010110101000100,1,-64.728334,1,-122.450228,,
0010110101000101,0,-inf,0,-inf,,
0010110101000110,1,-40.751335,1,-88.212433,,
0010110101000111,0,-inf,0,-inf,,
0010111101000100,1,-37.642518,1,-82.480647,,
0010111101000101,0,-inf,0,-inf,,
0010111101000110,1,-20.063219,1,-57.314707,,
0010111101000111,0,-inf,0,-inf,,
0010110001100100,0,-inf,0,-inf,,
0010110001100101,0,-inf,0,-inf,,
0010110001100110,0,-inf,0,-inf,,
0010110001100111,0,-inf,0,-inf,,
0010111001100100,0,-inf,0,-inf,,
0010111001100101,0,-inf,0,-inf,,
0010111001100110,0,-inf,0,-inf,,
0010111001100111,0,-inf,0,-inf,,
0010110101100100,0,-inf,0,-inf,,
0010110101100101,0,-inf,0,-inf,,
0010110101100110,0,-inf,0,-inf,,
0010110101100111,0,-inf,0,-inf,,
0010111101100100,1,-19.023213,1,-54.265123,,
0010111101100101,0,-inf,0,-inf,,
0010111101100110,1,-7.201845,1,-37.008051,,
0010111101100111,0,-inf,0,-inf,,
0011110001000000,1,-84.040683,1,-150.862493,,
0011110001000001,0,-inf,0,-inf,,
0011110001000010,1,-52.95513,1,-106.380519,,
0011110001000011,0,-inf,0,-inf,,
0011111001000000,1,-55.399968,1,-108.041718,,
0011111001000001,0,-inf,0,-inf,,
0011111001000010,1,-31.422969,1,-73.877658,,
0011111001000011,0,-inf,0,-inf,,
0011110101000000,1,-58.32702,1,-112.051425,,
0011110101000001,0,-inf,0,-inf,,
0011110101000010,1,-34.350022,1,-77.813631,,
0011110101000011,0,-inf,0,-inf,,
0011111101000000,1,-31.881336,1,-73.354411,,
0011111101000001,0,-inf,0,-inf,,
0011111101000010,1,-14.302037,1,-48.188471,,
0011111101000011,0,-inf,0,-inf,,
0011110001100000,1,-20.453287,1,-57.265495,,
0011110001100001,0,-inf,0,-inf,,
0011110001100010,1,-8.631919,1,-40.008423,,
0011110001100011,0,-inf,0,-inf,,
0011111001100000,1,-17.526235,1,-52.467026,,
0011111001100001,0,-inf,0,-inf,,
0011111001100010,1,-5.704867,1,-35.209954,,
0011111001100011,0,-inf,0,-inf,,
0011110101100000,1,-20.453287,1,-56.209035,,
0011110101100001,0,-inf,0,-inf,,
0011110101100010,1,-8.631919,1,-38.951963,,
0011110101100011,0,-inf,0,-inf,,
0011111101100000,1,-17.1499,1,-50.942116,,
0011111101100001,0,-inf,0,-inf,,
0011111101100010,1,-5.328531,1,-33.685044,,
0011111101100011,0,-inf,0,-inf,,
0011110001000100,1,-84.040683,1,-150.862493,,
0011110001000101,0,-inf,0,-inf,,
0011110001000110,1,-52.95513,1,-106.380519,,
0011110001000111,0,-inf,0,-inf,,
0011111001000100,1,-55.399968,1,-108.041718,,
0011111001000101,0,-inf,0,-inf,,
0011111001000110,1,-31.422969,1,-73.877658,,
0011111001000111,0,-inf,0,-inf,,
0011110101000100,1,-58.32702,1,-112.051425,,
0011110101000101,0,-inf,0,-inf,,
0011110101000110,1,-34.350022,1,-77.813631,,
0011110101000111,0,-inf,0,-inf,,
0011111101000100,1,-31.881336,1,-73.354411,,
0011111101000101,0,-inf,0,-inf,,
0011111101000110,1,-14.302037,1,-48.188471,,
0011111101000111,0,-inf,0,-inf,,
0011110001100100,0,-inf,0,-inf,,
0011110001100101,0,-inf,0,-inf,,
0011110001100110,0,-inf,0,-inf,,
0011110001100111,0,-inf,0,-inf,,
0011111001100100,0,-inf,0,-inf,,
0011111001100101,0,-inf,0,-inf,,
0011111001100110,0,-inf,0,-inf,,
0011111001100111,0,-inf,0,-inf,,
0011110101100100,0,-inf,0,-inf,,
0011110101100101,0,-inf,0,-inf,,
0011110101100110,0,-inf,0,-inf,,
0011110101100111,0,-inf,0,-inf,,
0011111101100100,1,-13.838149,1,-46.247195,,
0011111101100101,0,-inf,0,-inf,,
0011111101100110,1,-2.016781,1,-28.990123,,
0011111101100111,0,-inf,0,-inf,,
0010000000001000,1,-204.712694,1,-344.332054,,
0010000000001001,0,-inf,0,-inf,,
0010000000001010,1,-136.367085,1,-242.357933,,
0010000000001011,0,-inf,0,-inf,,
0010001000001000,1,-165.977368,1,-281.229699,,
0010001000001001,0,-inf,0,-inf,,
0010001000001010,1,-108.466321,1,-196.592652,,
0010001000001011,0,-inf,0,-inf,,
0010000100001000,1,-170.438658,1,-287.887116,,
0010000100001001,0,-inf,0,-inf,,
0010000100001010,1,-112.927611,1,-203.134155,,
0010000100001011,0,-inf,0,-inf,,
0010001100001000,1,-134.557142,1,-230.648286,,
0010001100001001,0,-inf,0,-inf,,
0010001100001010,1,-86.797199,1,-161.137447,,
0010001100001011,0,-inf,0,-inf,,
0010000000101000,1,-121.122287,1,-210.406143,,
0010000000101001,0,-inf,0,-inf,,
0010000000101010,1,-82.138338,1,-154.18506,,
0010000000101011,0,-inf,0,-inf,,
0010001000101000,1,-116.660997,1,-202.343918,,
0010001000101001,0,-inf,0,-inf,,
0010001000101010,1,-77.677048,1,-146.122835,,
0010001000101011,0,-inf,0,-inf,,
0010000100101000,1,-121.122287,1,-208.627468,,
0010000100101001,0,-inf,0,-inf,,
0010000100101010,1,-82.138338,1,-152.406385,,
0010000100101011,0,-inf,0,-inf,,
0010001100101000,1,-116.087402,1,-199.778305,,
0010001100101001,0,-inf,0,-inf,,
0010001100101010,1,-77.103454,1,-143.557222,,
0010001100101011,0,-inf,0,-inf,,
0010000000001100,1,-204.712694,1,-344.332054,,
0010000000001101,0,-inf,0,-inf,,
0010000000001110,1,-136.367085,1,-242.357933,,
0010000000001111,0,-inf,0,-inf,,
0010001000001100,1,-165.977368,1,-281.229699,,
0010001000001101,0,-inf,0,-inf,,
0010001000001110,1,-108.466321,1,-196.592652,,
0010001000001111,0,-inf,0,-inf,,
0010000100001100,1,-170.438658,1,-287.887116,,
0010000100001101,0,-inf,0,-inf,,
0010000100001110,1,-112.927611,1,-203.134155,,
0010000100001111,0,-inf,0,-inf,,
0010001100001100,1,-134.557142,1,-230.648286,,
0010001100001101,0,-inf,0,-inf,,
0010001100001110,1,-86.797199,1,-161.137447,,
0010001100001111,0,-inf,0,-inf,,
0010000000101100,0,-inf,0,-inf,,
0010000000101101,0,-inf,0,-inf,,
0010000000101110,0,-inf,0,-inf,,
0010000000101111,0,-inf,0,-inf,,
0010001000101100,0,-inf,0,-inf,,
0010001000101101,0,-inf,0,-inf,,
0010001000101110,0,-inf,0,-inf,,
0010001000101111,0,-inf,0,-inf,,
0010000100101100,0,-inf,0,-inf,,
0010000100101101,0,-inf,0,-inf,,
0010000100101110,0,-inf,0,-inf,,
0010000100101111,0,-inf,0,-inf,,
0010001100101100,1,-111.039772,1,-191.889013,,
0010001100101101,0,-inf,0,-inf,,
0010001100101110,1,-72.055823,1,-135.66793,,
0010001100101111,0,-inf,0,-inf,,
0011000000001000,1,-164.065387,1,-278.0197,,
0011000000001001,0,-inf,0,-inf,,
0011000000001010,1,-106.554339,1,-193.420663,,
0011000000001011,0,-inf,0,-inf,,
0011001000001000,1,-128.821198,1,-222.016369,,
0011001000001001,0,-inf,0,-inf,,
0011001000001010,1,-81.061255,1,-152.629679,,
0011001000001011,0,-inf,0,-inf,,
0011000100001000,1,-132.836359,1,-227.871983,,
0011000100001001,0,-inf,0,-inf,,
0011000100001010,1,-85.076416,1,-158.38112,,
0011000100001011,0,-inf,0,-inf,,
0011001100001000,1,-100.198838,1,-177.088587,,
0011001100001001,0,-inf,0,-inf,,
0011001100001010,1,-61.214889,1,-120.972388,,
0011001100001011,0,-inf,0,-inf,,
0011000000101000,1,-87.797727,1,-158.832948,,
0011000000101001,0,-inf,0,-inf,,
0011000000101010,1,-56.712173,1,-114.379927,,
0011000000101011,0,-inf,0,-inf,,
0011001000101000,1,-83.782566,1,-151.759498,,
0011001000101001,0,-inf,0,-inf,,
0011001000101010,1,-52.697012,1,-107.306477,,
0011001000101011,0,-inf,0,-inf,,
0011000100101000,1,-87.797727,1,-157.275142,,
0011000100101001,0,-inf,0,-inf,,
0011000100101010,1,-56.712173,1,-112.82212,,
0011000100101011,0,-inf,0,-inf,,
0011001100101000,1,-83.266331,1,-149.511084,,
0011001100101001,0,-inf,0,-inf,,
0011001100101010,1,-52.180777,1,-105.058062,,
0011001100101011,0,-inf,0,-inf,,
0011000000001100,1,-164.065387,1,-278.0197,,
0011000000001101,0,-inf,0,-inf,,
0011000000001110,1,-106.554339,1,-193.420663,,
0011000000001111,0,-inf,0,-inf,,
0011001000001100,1,-128.821198,1,-222.016369,,
0011001000001101,0,-inf,0,-inf,,
0011001000001110,1,-81.061255,1,-152.629679,,
0011001000001111,0,-inf,0,-inf,,
0011000100001100,1,-132.836359,1,-227.871983,,
0011000100001101,0,-inf,0,-inf,,
0011000100001110,1,-85.076416,1,-158.38112,,
0011000100001111,0,-inf,0,-inf,,
0011001100001100,1,-100.198838,1,-177.088587,,
0011001100001101,0,-inf,0,-inf,,
0011001100001110,1,-61.214889,1,-120.972388,,
0011001100001111,0,-inf,0,-inf,,
0011000000101100,0,-inf,0,-inf,,
0011000000101101,0,-inf,0,-inf,,
0011000000101110,0,-inf,0,-inf,,
0011000000101111,0,-inf,0,-inf,,
0011001000101100,0,-inf,0,-inf,,
0011001000101101,0,-inf,0,-inf,,
0011001000101110,0,-inf,0,-inf,,
0011001000101111,0,-inf,0,-inf,,
0011000100101100,0,-inf,0,-inf,,
0011000100101101,0,-inf,0,-inf,,
0011000100101110,0,-inf,0,-inf,,
0011000100101111,0,-inf,0,-inf,,
0011001100101100,1,-78.723463,1,-142.587815,,
0011001100101101,0,-inf,0,-inf,,
0011001100101110,1,-47.63791,1,-98.134793,,
0011001100101111,0,-inf,0,-inf,,
0010100000001000,1,-165.977368,1,-281.869447,,
0010100000001001,0,-inf,0,-inf,,
0010100000001010,1,-108.466321,1,-197.068502,,
0010100000001011,0,-inf,0,-inf,,
0010101000001000,1,-130.541981,1,-225.406539,,
0010101000001001,0,-inf,0,-inf,,
0010101000001010,1,-82.782038,1,-155.84279,,
0010101000001011,0,-inf,0,-inf,,
0010100100001000,1,-134.557142,1,-231.232429,,
0010100100001001,0,-inf,0,-inf,,
0010100100001010,1,-86.797199,1,-161.575985,,
0010100100001011,0,-inf,0,-inf,,
0010101100001000,1,-101.747542,1,-180.045769,,
0010101100001001,0,-inf,0,-inf,,
0010101100001010,1,-62.763594,1,-123.784757,,
0010101100001011,0,-inf,0,-inf,,
